News Outlet,Date,Compound,Positive,Neutral,Negative,Tweet Count,Tweet Text
@CBSNews,Fri Aug 03 05:03:04 +0000 2018,-0.7717,0.0,0.66,0.34,56,Alex Jones' lawyer makes case against Sandy Hook parents who claim death threats https://t.co/SmqrPEnFio https://t.co/xdt6motQWh
@CBSNews,Fri Aug 03 04:48:04 +0000 2018,0.5574,0.247,0.753,0.0,57,Seth Rich case against Fox News dismissed by federal judge https://t.co/c6D3KEpauM https://t.co/ZnDurcGyGj
@CBSNews,Fri Aug 03 04:40:08 +0000 2018,-0.7269,0.0,0.643,0.357,58,SWAT teams surround home of shooting suspect in Houston doctor's death https://t.co/B01xYXhqSk https://t.co/5TNKzywpRW
@CBSNews,Fri Aug 03 04:33:03 +0000 2018,-0.9413,0.0,0.307,0.693,59,Murder suspect stabbed ex-classmate to death because victim was gay https://t.co/0GPSAtFSUv https://t.co/E29wEC0Alt
@CBSNews,Fri Aug 03 04:18:04 +0000 2018,0.0,0.0,1.0,0.0,60,What Trevor Noah has learned about Trump from analyzing his tweets https://t.co/0wv82PnyOD https://t.co/IP0lg8I8VN
@CBSNews,Fri Aug 03 04:12:05 +0000 2018,0.5719,0.236,0.764,0.0,61,Tennessee primary results: Businessman Bill Lee wins GOP primary for governor https://t.co/vbGNItWkXb https://t.co/XCW6wVQfpD
@CBSNews,Fri Aug 03 04:03:03 +0000 2018,-0.8091,0.0,0.6,0.4,62,"Trump says only ""FAKE NEWS"" is the ""enemy of the people"" https://t.co/U6wZ33VLFe https://t.co/3PSHSdPsMd"
@CBSNews,Fri Aug 03 03:56:07 +0000 2018,-0.7579,0.0,0.667,0.333,63,"Child dies after allegedly being thrown in Tampa river, mother charged with murder https://t.co/8ZVT7opqBb https://t.co/ITDxtccDmJ"
@CBSNews,Fri Aug 03 03:48:04 +0000 2018,-0.7269,0.0,0.567,0.433,64,Fears of Virginia dam failing lead to evacuations https://t.co/b1DsEggxep https://t.co/IE4GN2DD17
@CBSNews,Fri Aug 03 03:44:06 +0000 2018,-0.7269,0.0,0.567,0.433,65,Fears of Virginia dam failing lead to evacuations https://t.co/NkFcVp4CuJ https://t.co/mYo5cCkf74
@CBSNews,Fri Aug 03 03:33:03 +0000 2018,-0.5423,0.0,0.741,0.259,66,Scott Baio says accuser Nicole Eggert is harassing him https://t.co/tJ3EzMD53V https://t.co/TCAxCIWt3B
@CBSNews,Fri Aug 03 03:18:03 +0000 2018,-0.3612,0.135,0.595,0.27,67,Judge apologizes for telling police officer to shoot man who caused disturbance https://t.co/IYk10VO7NI https://t.co/H3eXyF3RVr
@CBSNews,Fri Aug 03 03:03:04 +0000 2018,-0.5423,0.0,0.791,0.209,68,Police say veteran shot by cops in own home may not have heard commands to drop gun https://t.co/lsb5ofLjIJ https://t.co/18e0Do7Pfn
@CBSNews,Fri Aug 03 02:29:47 +0000 2018,-0.4215,0.059,0.792,0.149,69,"""An unfortunate mistake"": Colin Kaepernick's name was edited out of a video game soundtrack, sparked apology from E… https://t.co/C4r9jQysPx"
@CBSNews,Fri Aug 03 02:19:36 +0000 2018,0.7624,0.336,0.664,0.0,70,Group of friends carry girl with disability so she could enjoy Florida beach https://t.co/73j6Wsw6n0 https://t.co/pfPv1PUHvU
@CBSNews,Fri Aug 03 02:19:35 +0000 2018,-0.6249,0.0,0.814,0.186,71,"Florida's worst ""red tide"" toxic algae bloom in years stretches over 150 miles and has lasted over 9 months… https://t.co/cmZwPqE7Wr"
@CBSNews,Fri Aug 03 02:00:34 +0000 2018,0.5719,0.144,0.856,0.0,72,This street-smart pup won over the hearts of millions after he hitched a ride on a bus in Chile. At the end of the… https://t.co/rIG9CwtHB0
@CBSNews,Fri Aug 03 01:39:45 +0000 2018,-0.6908,0.0,0.678,0.322,73,Zimbabwe protests turn deadly as demonstrators allege electoral fraud in presidential vote https://t.co/tp9hhNpRQc https://t.co/EDsmmxRJUM
@CBSNews,Fri Aug 03 01:19:51 +0000 2018,0.0,0.0,1.0,0.0,74,"NASA says Boeing, SpaceX could launch astronauts in the spring or summer of 2019 https://t.co/w4vDjA4k9D https://t.co/zVUy0MEQx3"
@CBSNews,Fri Aug 03 01:16:25 +0000 2018,-0.4019,0.0,0.863,0.137,75,"UPDATE: The child appears to have been dumped in the river, not thrown from a bridge as previously reported."
@CBSNews,Fri Aug 03 00:59:47 +0000 2018,0.0,0.0,1.0,0.0,76,"Child dies after being thrown from Tampa bridge. A woman, believed to be the child's mother, is in custody… https://t.co/nm5snZqce2"
@CBSNews,Fri Aug 03 00:41:06 +0000 2018,-0.2732,0.133,0.667,0.2,77,Amber Alert issued for 12-year-old girl abducted from Reagan National Airport https://t.co/ej5tytElLy https://t.co/1c368YgQO9
@CBSNews,Fri Aug 03 00:19:56 +0000 2018,0.0,0.0,1.0,0.0,78,WATCH: Astronaut captures a spectacular time-lapse of an orbital sunrise taken at the International Space Station.… https://t.co/MkPMutRtZ7
@CBSNews,Thu Aug 02 23:59:32 +0000 2018,0.0,0.0,1.0,0.0,79,"New blaze in Oregon nearly triples in size overnight, forcing evacuations https://t.co/rUSoLXMPCI https://t.co/uVM3yD1LLh"
@CBSNews,Thu Aug 02 23:39:38 +0000 2018,0.6705,0.314,0.686,0.0,80,A look behind at-home DNA testing companies sharing genetic data with third parties https://t.co/twakHFuhyj https://t.co/4X3SbNIj36
@CBSNews,Thu Aug 02 23:20:22 +0000 2018,-0.5719,0.0,0.829,0.171,81,"He's only been swimming competitively for four years, but a 10-year-old named Clark Kent just broke a record set by… https://t.co/sWu5aq7CJs"
@CBSNews,Thu Aug 02 23:10:58 +0000 2018,0.7506,0.303,0.697,0.0,82,“I’m thrilled to be back in the state that gave us American independence”: President Trump greets supporters at Pen… https://t.co/EfcoaI2DWn
@CBSNews,Thu Aug 02 23:06:50 +0000 2018,0.2732,0.139,0.861,0.0,83,"The surprising story behind Franklin, the first black ""Peanuts"" character.

Jim Axelrod reports.… https://t.co/XedF6dF0uu"
@CBSNews,Thu Aug 02 23:01:54 +0000 2018,-0.8591,0.0,0.667,0.333,84,"Red Tide outbreak: Florida is facing its worst toxic algae bloom in a decade, killing wildlife and causing respirat… https://t.co/E0P8eTPNna"
@CBSNews,Thu Aug 02 23:01:43 +0000 2018,0.0,0.0,1.0,0.0,85,RT @CBSEveningNews: Temperatures skyrocketed to over 100 degrees in Spain and Portugal -- close to breaking Europe’s heat record set in 197…
@CBSNews,Thu Aug 02 22:58:01 +0000 2018,-0.9356,0.0,0.495,0.505,86,"FATAL MISTAKE: Police are piecing together the tragic police shooting of a decorated war veteran and grandfather, d… https://t.co/CmtadedHhX"
@CBSNews,Thu Aug 02 22:49:45 +0000 2018,0.1779,0.131,0.769,0.1,87,“Everyone has a Mollie in their life”: Boyfriend of missing Iowa student Mollie Tibbetts pleads for her safe return… https://t.co/BuLo6TAR9j
@CBSNews,Thu Aug 02 22:42:33 +0000 2018,0.4404,0.132,0.868,0.0,88,The trillion dollar Apple: The tech giant becomes the first American company to be valued at 1 trillion dollars. He… https://t.co/yscD9b97K2
@CBSNews,Thu Aug 02 22:39:47 +0000 2018,0.0516,0.116,0.776,0.108,89,WATCH: A mistaken 911 call about an active shooter led to a lockdown at the Wright-Patterson Air Force Base in Ohio… https://t.co/8ox8XgeTOp
@CBSNews,Thu Aug 02 22:37:59 +0000 2018,-0.0772,0.132,0.723,0.145,90,"“We acknowledge the threat. It is real,” says Director of National Intelligence Dan Coats on the continuing threat… https://t.co/GJ9uV4qlpw"
@CBSNews,Thu Aug 02 22:19:36 +0000 2018,0.0,0.0,1.0,0.0,91,"Brookstone files for bankruptcy protection, plans to close all 101 of its mall stores https://t.co/ljgqJZqwQn https://t.co/M2xwLu14oK"
@CBSNews,Thu Aug 02 22:00:16 +0000 2018,0.0258,0.055,0.945,0.0,92,TRILLION DOLLAR BABY: Apple became the first publicly traded U.S. company to reach the 13 figure mark on Thursday… https://t.co/y380CAu9Tl
@CBSNews,Thu Aug 02 21:39:38 +0000 2018,0.0,0.0,1.0,0.0,93,The National Archives may not finish reviewing Kavanaugh documents before end of October https://t.co/iJXBSxD3UD https://t.co/R6soJfvPBU
@CBSNews,Thu Aug 02 21:19:52 +0000 2018,-0.5423,0.0,0.759,0.241,94,79 people sickened from salmonella tied to Hy-Vee pasta salad https://t.co/yyosLgcjiv https://t.co/83rAVlKg4x
@CBSNews,Thu Aug 02 21:00:02 +0000 2018,0.0,0.0,1.0,0.0,95,"WATCH: A lit firework is thrown onto a crowded restaurant patio, forcing people to flee as it sparks and fills the… https://t.co/rPInsVpGwy"
@CBSNews,Thu Aug 02 20:40:09 +0000 2018,0.0,0.0,1.0,0.0,96,Boy develops normally despite having a sixth of his brain removed https://t.co/1Du7zpOyGW https://t.co/SS2wQ9OTi8
@CBSNews,Thu Aug 02 20:19:35 +0000 2018,-0.0953,0.09,0.804,0.106,97,"Reese Witherspoon pelts Meryl Streep with ice cream for one ""Big Little Lies"" scene, giving fans a preview of the p… https://t.co/bgTo15V6MV"
@CBSNews,Thu Aug 02 19:15:22 +0000 2018,-0.5423,0.0,0.811,0.189,98,"Ivanka Trump: ""I do not feel the media is the enemy of the people."" https://t.co/2IU9rN7rcv https://t.co/0R8JEN5ETW"
@CBSNews,Thu Aug 02 19:00:06 +0000 2018,-0.7096,0.0,0.772,0.228,99,"A mass grave of black prisoners was unearthed in Texas. Now, experts say the DNA of descendants is the key to ident… https://t.co/glOWGnwr3H"
@CBSNews,Thu Aug 02 18:45:18 +0000 2018,0.0,0.0,1.0,0.0,100,"WATCH: This teen got Tom Brady to sign her arm, but that just wasn't permanent enough for her. So, the next day she… https://t.co/NkK2O6pQxC"
